trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
0,1.7993730207,1.8010827451,0.4939403664,0.5060596336,0.038722917,13.138962996,0.4180448438,0.5698358891,LINEAR
0,1.8233405786,1.8318945325,0.4939403664,0.5060596336,0.038722917,12.893680261,0.4180448438,0.5698358891,LINEAR
0,1.8574187828,1.8653775639,0.4939403664,0.5060596336,0.038722917,14.157390492,0.4180448438,0.5698358891,LINEAR
0,1.9032150399,1.9067173782,0.4939403664,0.5060596336,0.038722917,5.2981679998,0.4180448438,0.5698358891,LINEAR
0,1.9160495682,1.925553212,0.4939403664,0.5060596336,0.038722917,2.8547011783,0.4180448438,0.5698358891,LINEAR
0,1.9631290374,1.967947387,0.4939403664,0.5060596336,0.038722917,0.61736444,0.4180448438,0.5698358891,LINEAR
0,2.0192895356,2.0226927929,0.4939403664,0.5060596336,0.038722917,2.1190450616,0.4180448438,0.5698358891,LINEAR
0,2.0375150805,2.0610409271,0.37921564,0.62078436,0.0395721292,0,0.301655692,0.4567755881,LINEAR
0,2.1035251856,2.1054283578,0.37921564,0.62078436,0.0395721292,12.948825489,0.301655692,0.4567755881,LINEAR
0,2.1204343719,2.1404125029,0.37921564,0.62078436,0.0395721292,5.298741481,0.301655692,0.4567755881,LINEAR
0,2.1715346124,2.1862521719,0.37921564,0.62078436,0.0395721292,1.3134996474,0.301655692,0.4567755881,LINEAR
0,2.1973587385,2.2022394784,0.37921564,0.62078436,0.0395721292,2.4512240709,0.301655692,0.4567755881,LINEAR
0,2.2227045167,2.2261157536,0.3749130315,0.6250869685,0.0394254202,0,0.2976406277,0.4521854352,LINEAR
0,2.2521885083,2.2536504504,0.3289638673,0.6710361327,0.0391194307,0,0.252291192,0.4056365426,LINEAR
0,2.263963672,2.2742930457,0.283358133,0.716641867,0.0373467779,0,0.2101597934,0.3565564725,LINEAR
0,2.2880227523,2.2897910739,0.2763527163,0.7236472837,0.0369148336,0,0.204000972,0.3487044605,LINEAR
0,2.3235707745,2.332385435,0.2763527163,0.7236472837,0.0369148336,4.5181678363,0.204000972,0.3487044605,LINEAR
0,2.3519768128,2.3669457061,0.2308301885,0.7691698115,0.0345192308,0,0.1631737394,0.2984866375,LINEAR
0,2.3993466343,2.4079962498,0.2308301885,0.7691698115,0.0345192308,2.4777959932,0.1631737394,0.2984866375,LINEAR
0,2.4410914499,2.4569197293,0.2308301885,0.7691698115,0.0345192308,9.4471884388,0.1631737394,0.2984866375,LINEAR
0,2.5281060075,2.5401190894,0.1887556718,0.8112443282,0.0321035164,0,0.125833936,0.2516774077,LINEAR
0,2.5631709098,2.5758258851,0.1887556718,0.8112443282,0.0321035164,4.4247000186,0.125833936,0.2516774077,LINEAR
0,2.5900946113,2.6001475568,0.1887556718,0.8112443282,0.0321035164,4.2599711693,0.125833936,0.2516774077,LINEAR
0,2.6182542181,2.6187956943,0.1448665647,0.8551334353,0.0278892246,0,0.0902046889,0.1995284405,LINEAR
