trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
1,1.2647645236,1.2677949573,0.6851550293,0.3148449707,0.0362670706,0,0.6140728771,0.7562371815,LINEAR
1,1.2680766194,1.2746535327,0.6851550293,0.3148449707,0.0362670706,0.3217779669,0.6140728771,0.7562371815,LINEAR
1,1.2778194055,1.285757481,0.6851550293,0.3148449707,0.0362670706,0.6432062192,0.6140728771,0.7562371815,LINEAR
1,1.3170575016,1.3200720894,0.6851550293,0.3148449707,0.0362670706,0.5955673555,0.6140728771,0.7562371815,LINEAR
1,1.3364939725,1.3464106066,0.645068433,0.354931567,0.0375482258,0,0.5714752627,0.7186616032,LINEAR
1,1.3497722995,1.3580983631,0.645068433,0.354931567,0.0375482258,0.5308738227,0.5714752627,0.7186616032,LINEAR
1,1.4233210523,1.4375944014,0.645068433,0.354931567,0.0375482258,8.1489360442,0.5714752627,0.7186616032,LINEAR
1,1.4428442759,1.4477034565,0.645068433,0.354931567,0.0375482258,21.025762153,0.5714752627,0.7186616032,LINEAR
1,1.4586540229,1.4595080019,0.645068433,0.354931567,0.0375482258,21.454951538,0.5714752627,0.7186616032,LINEAR
1,1.4997807835,1.4997974198,0.645068433,0.354931567,0.0375482258,4.2202239124,0.5714752627,0.7186616032,LINEAR
1,1.5519353069,1.5525965359,0.5997131107,0.4002868893,0.0395006205,0,0.5222933173,0.6771329042,LINEAR
1,1.5561004904,1.5639675086,0.5997131107,0.4002868893,0.0395006205,4.6423269977,0.5222933173,0.6771329042,LINEAR
1,1.6021162356,1.6043900294,0.5997131107,0.4002868893,0.0395006205,5.2296590697,0.5222933173,0.6771329042,LINEAR
1,1.6129212636,1.6301470339,0.5997131107,0.4002868893,0.0395006205,4.8452296815,0.5222933173,0.6771329042,LINEAR
1,1.658746712,1.6669090068,0.4871601253,0.5128398747,0.0410514406,0,0.4067007802,0.5676194703,LINEAR
1,1.7097130531,1.7129021667,0.394314513,0.605685487,0.0394260057,0,0.3170409617,0.4715880643,LINEAR
1,1.7205392058,1.7231390937,0.3825385389,0.6174614611,0.038643451,0,0.3067987668,0.458278311,LINEAR
1,1.7394374135,1.7644090183,0.3825385389,0.6174614611,0.038643451,2.3976477214,0.3067987668,0.458278311,LINEAR
1,1.7998642711,1.8072832975,0.3825385389,0.6174614611,0.038643451,8.2625391378,0.3067987668,0.458278311,LINEAR
1,1.8661598704,1.8695272797,0.3825385389,0.6174614611,0.038643451,1.4169559482,0.3067987668,0.458278311,LINEAR
1,1.8752955993,1.8825713979,0.3348601976,0.6651398024,0.0358953318,0,0.26450664,0.4052137551,LINEAR
1,1.9254823969,1.9430167557,0.3348601976,0.6651398024,0.0358953318,17.247249027,0.26450664,0.4052137551,LINEAR
1,1.9448407183,1.947624218,0.3348601976,0.6651398024,0.0358953318,15.600001304,0.26450664,0.4052137551,LINEAR
1,1.9791786455,1.9879724329,0.3348601976,0.6651398024,0.0358953318,21.720864668,0.26450664,0.4052137551,LINEAR
1,2.0076359786,2.0076745381,0.3348601976,0.6651398024,0.0358953318,13.046008343,0.26450664,0.4052137551,LINEAR
1,2.0360673429,2.0371322088,0.3348601976,0.6651398024,0.0358953318,10.14680972,0.26450664,0.4052137551,LINEAR
1,2.0534103509,2.0540772458,0.3348601976,0.6651398024,0.0358953318,6.7022672476,0.26450664,0.4052137551,LINEAR
1,2.062871143,2.0775886473,0.3348601976,0.6651398024,0.0358953318,6.4018207281,0.26450664,0.4052137551,LINEAR
1,2.0786637522,2.0846841089,0.3348601976,0.6651398024,0.0358953318,6.2702379411,0.26450664,0.4052137551,LINEAR
1,2.0896648387,2.1317652482,0.3348601976,0.6651398024,0.0358953318,0.8235801207,0.26450664,0.4052137551,LINEAR
1,2.213660994,2.2146867908,0.3348601976,0.6651398024,0.0358953318,20.092175164,0.26450664,0.4052137551,LINEAR
1,2.2644081863,2.2819789645,0.3348601976,0.6651398024,0.0358953318,15.063309738,0.26450664,0.4052137551,LINEAR
1,2.284421023,2.2916671684,0.3348601976,0.6651398024,0.0358953318,11.610814154,0.26450664,0.4052137551,LINEAR
1,2.3084733757,2.3208620189,0.3348601976,0.6651398024,0.0358953318,4.6670605185,0.26450664,0.4052137551,LINEAR
1,2.326863315,2.3293590364,0.3348601976,0.6651398024,0.0358953318,4.3666139989,0.26450664,0.4052137551,LINEAR
1,2.3665969513,2.3711944178,0.3348601976,0.6651398024,0.0358953318,9.5126437287,0.26450664,0.4052137551,LINEAR
1,2.389939931,2.3950442033,0.3348601976,0.6651398024,0.0358953318,9.3546670701,0.26450664,0.4052137551,LINEAR
1,2.3979325136,2.3996973317,0.3348601976,0.6651398024,0.0358953318,8.888492366,0.26450664,0.4052137551,LINEAR
1,2.435115754,2.459936911,0.3348601976,0.6651398024,0.0358953318,4.3777861297,0.26450664,0.4052137551,LINEAR
