trt,LeftBoundary,RightBoundary,SurvProb,FailProb,IMStderr,LagrangeMult,SurvProb_LCL,SurvProb_UCL,ConfType
1,2.2473287978,2.2587230417,0.4239644783,0.5760355217,0.0394717165,17.59081246,0.3466013356,0.5013276211,LINEAR
1,2.3032022442,2.3038576717,0.4239644783,0.5760355217,0.0394717165,18.750885565,0.3466013356,0.5013276211,LINEAR
1,2.3750125011,2.3750257602,0.4239644783,0.5760355217,0.0394717165,18.174954617,0.3466013356,0.5013276211,LINEAR
1,2.3805024382,2.3824518214,0.4239644783,0.5760355217,0.0394717165,16.485703735,0.3466013356,0.5013276211,LINEAR
1,2.3846981023,2.3897866182,0.4239644783,0.5760355217,0.0394717165,14.796452853,0.3466013356,0.5013276211,LINEAR
1,2.4228389474,2.4229369685,0.4239644783,0.5760355217,0.0394717165,7.0172416545,0.3466013356,0.5013276211,LINEAR
1,2.4470855203,2.457598992,0.4239644783,0.5760355217,0.0394717165,1.6892697883,0.3466013356,0.5013276211,LINEAR
1,2.4589028151,2.4621797073,0.395957769,0.604042231,0.0392908119,0,0.3189491928,0.4729663451,LINEAR
1,2.4654880108,2.4829621461,0.394039655,0.605960345,0.0392245431,0,0.3171609632,0.4709183467,LINEAR
1,2.5256665878,2.5344184029,0.394039655,0.605960345,0.0392245431,2.6463593238,0.3171609632,0.4709183467,LINEAR
1,2.5926570967,2.6563007308,0.3450233133,0.6549766867,0.0380612015,0,0.2704247293,0.4196218974,LINEAR
1,2.7061750391,2.7089629921,0.3450233133,0.6549766867,0.0380612015,8.2834611963,0.2704247293,0.4196218974,LINEAR
1,2.7707944834,2.7854803111,0.3450233133,0.6549766867,0.0380612015,8.6479725496,0.2704247293,0.4196218974,LINEAR
1,2.93400041,2.9470324935,0.2597230696,0.7402769304,0.0361536161,0,0.1888632841,0.330582855,LINEAR
1,3.055736901,3.0604837404,0.2597230696,0.7402769304,0.0361536161,4.7244474167,0.1888632841,0.330582855,LINEAR
